,Year,Month,Day,Hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,price actual
33831,2018,11,10,14,361.0,734.0,6286.0,4279.0,319.0,0.0,548.0,717.0,6993.0,60.0,99.0,1632.0,307.0,8136.0,59.94
33832,2018,11,10,15,356.0,763.0,6256.0,4536.0,316.0,0.0,551.0,647.0,6991.0,56.0,100.0,1272.0,313.0,7902.0,58.55
33833,2018,11,10,16,337.0,765.0,7159.0,4841.0,318.0,0.0,585.0,1298.0,6988.0,57.0,98.0,1008.0,312.0,7011.0,64.32
33834,2018,11,10,17,335.0,765.0,7376.0,4918.0,322.0,0.0,600.0,1473.0,6985.0,57.0,98.0,648.0,303.0,6637.0,73.75
33835,2018,11,10,18,337.0,765.0,8036.0,4883.0,328.0,0.0,623.0,2386.0,6983.0,57.0,98.0,104.0,297.0,6126.0,73.18
33836,2018,11,10,19,336.0,750.0,8369.0,4847.0,329.0,0.0,629.0,3079.0,6988.0,57.0,97.0,11.0,304.0,6216.0,68.26
33837,2018,11,10,20,336.0,764.0,7690.0,4816.0,331.0,0.0,582.0,1682.0,7004.0,57.0,100.0,5.0,311.0,6803.0,67.17
33838,2018,11,10,21,331.0,759.0,6283.0,4723.0,330.0,0.0,561.0,1327.0,7004.0,57.0,98.0,3.0,312.0,7473.0,61.29
33839,2018,11,10,22,331.0,696.0,4814.0,4222.0,327.0,5.0,570.0,1053.0,7008.0,57.0,99.0,3.0,315.0,7648.0,59.36
33840,2018,11,10,23,343.0,0.0,4498.0,1383.0,220.0,536.0,1384.0,1162.0,4914.0,50.0,90.0,18.0,320.0,10016.0,58.68
33841,2018,11,11,0,346.0,0.0,4223.0,1143.0,216.0,2027.0,1366.0,1075.0,4934.0,50.0,91.0,7.0,318.0,9607.0,52.36
33842,2018,11,11,1,340.0,0.0,4030.0,1055.0,216.0,2857.0,1358.0,1076.0,4952.0,50.0,91.0,7.0,319.0,9100.0,48.3
33843,2018,11,11,2,331.0,0.0,3863.0,979.0,216.0,3392.0,1356.0,837.0,4975.0,50.0,91.0,6.0,313.0,8928.0,43.24
33844,2018,11,11,3,340.0,0.0,3991.0,1088.0,216.0,3735.0,1354.0,930.0,4993.0,50.0,90.0,6.0,312.0,9039.0,40.89
33845,2018,11,11,4,329.0,0.0,3979.0,1087.0,216.0,3799.0,1348.0,832.0,5014.0,50.0,90.0,6.0,316.0,9277.0,41.9
33846,2018,11,11,5,332.0,0.0,3808.0,1004.0,217.0,3720.0,1367.0,760.0,5032.0,50.0,91.0,6.0,318.0,9316.0,40.29
33847,2018,11,11,6,340.0,0.0,3991.0,1060.0,217.0,3579.0,1373.0,901.0,5055.0,50.0,91.0,6.0,317.0,8598.0,46.9
33848,2018,11,11,7,342.0,0.0,4170.0,1141.0,183.0,3284.0,1377.0,862.0,5060.0,50.0,91.0,206.0,290.0,8487.0,50.89
33849,2018,11,11,8,354.0,0.0,4589.0,1335.0,176.0,1896.0,1380.0,1088.0,5061.0,49.0,92.0,878.0,275.0,7288.0,53.34
33850,2018,11,11,9,350.0,0.0,4435.0,1443.0,174.0,549.0,1380.0,1743.0,5062.0,49.0,94.0,1490.0,275.0,6728.0,56.03
33851,2018,11,11,10,349.0,0.0,4535.0,1745.0,175.0,199.0,1402.0,1551.0,5063.0,50.0,93.0,1892.0,277.0,6384.0,61.51
33852,2018,11,11,11,350.0,2.0,4561.0,1998.0,165.0,195.0,1405.0,1791.0,5061.0,55.0,90.0,2138.0,284.0,6389.0,65.67
33853,2018,11,11,12,347.0,46.0,5355.0,2202.0,165.0,196.0,1406.0,1583.0,5062.0,54.0,89.0,2246.0,309.0,6021.0,67.28
33854,2018,11,11,13,351.0,111.0,5653.0,2385.0,170.0,199.0,1426.0,1714.0,5058.0,54.0,93.0,2147.0,300.0,5833.0,64.75
33855,2018,11,11,14,351.0,215.0,5336.0,2523.0,191.0,389.0,1431.0,1372.0,5057.0,54.0,93.0,1938.0,296.0,6039.0,60.75
33856,2018,11,11,15,352.0,319.0,5003.0,2612.0,196.0,563.0,1422.0,1261.0,5056.0,54.0,95.0,1577.0,295.0,6151.0,60.8
33857,2018,11,11,16,355.0,414.0,5934.0,2606.0,203.0,456.0,1448.0,1493.0,5056.0,55.0,94.0,672.0,296.0,6112.0,66.61
33858,2018,11,11,17,352.0,475.0,6322.0,2954.0,181.0,1.0,1435.0,3048.0,5058.0,55.0,92.0,166.0,299.0,6054.0,73.49
33859,2018,11,11,18,350.0,489.0,6602.0,3066.0,201.0,1.0,1453.0,4267.0,5058.0,55.0,91.0,54.0,299.0,5901.0,74.66
33860,2018,11,11,19,352.0,534.0,6620.0,3123.0,202.0,0.0,1452.0,4978.0,5059.0,55.0,92.0,20.0,305.0,5672.0,75.79
33861,2018,11,11,20,350.0,561.0,6736.0,3097.0,206.0,0.0,1457.0,5258.0,5060.0,56.0,90.0,7.0,311.0,5636.0,75.99
33862,2018,11,11,21,344.0,558.0,6586.0,3086.0,209.0,0.0,1454.0,4670.0,5061.0,56.0,86.0,7.0,303.0,5793.0,73.57
33863,2018,11,11,22,347.0,542.0,6343.0,2984.0,209.0,1.0,1464.0,2520.0,5064.0,57.0,85.0,7.0,309.0,6348.0,71.36
33864,2018,11,11,23,359.0,655.0,7179.0,4997.0,289.0,1.0,1046.0,2026.0,6052.0,58.0,96.0,33.0,275.0,1730.0,59.32
33865,2018,11,12,0,363.0,614.0,6683.0,5105.0,283.0,1.0,1038.0,1681.0,6052.0,57.0,96.0,32.0,275.0,1730.0,54.19
33866,2018,11,12,1,361.0,568.0,5783.0,4915.0,277.0,85.0,1036.0,987.0,6053.0,58.0,96.0,31.0,270.0,1889.0,51.8
33867,2018,11,12,2,362.0,564.0,5878.0,4607.0,278.0,192.0,1012.0,992.0,6052.0,57.0,94.0,31.0,274.0,1929.0,51.56
33868,2018,11,12,3,361.0,564.0,5974.0,4492.0,270.0,192.0,1027.0,859.0,6050.0,57.0,95.0,30.0,277.0,2039.0,51.87
33869,2018,11,12,4,365.0,564.0,6328.0,4539.0,272.0,192.0,1026.0,898.0,6051.0,57.0,95.0,30.0,274.0,2128.0,53.78
33870,2018,11,12,5,355.0,598.0,8403.0,4905.0,282.0,13.0,1026.0,1697.0,6051.0,58.0,94.0,30.0,264.0,2025.0,68.55
33871,2018,11,12,6,350.0,699.0,9574.0,5112.0,291.0,1.0,1072.0,4183.0,6050.0,64.0,91.0,30.0,271.0,2084.0,72.72
33872,2018,11,12,7,281.0,712.0,10630.0,5175.0,303.0,0.0,1137.0,6322.0,6048.0,66.0,93.0,87.0,273.0,2298.0,73.31
33873,2018,11,12,8,278.0,717.0,10690.0,5159.0,300.0,0.0,1151.0,6370.0,6047.0,68.0,90.0,678.0,278.0,2590.0,74.06
33874,2018,11,12,9,280.0,709.0,10327.0,5258.0,305.0,0.0,1125.0,5431.0,6049.0,68.0,92.0,1578.0,276.0,2709.0,73.35
33875,2018,11,12,10,333.0,711.0,10703.0,5271.0,305.0,0.0,1123.0,4260.0,6048.0,68.0,96.0,2155.0,277.0,2504.0,73.48
33876,2018,11,12,11,355.0,711.0,10572.0,5238.0,300.0,1.0,1138.0,2493.0,6047.0,62.0,99.0,2411.0,310.0,2573.0,72.4
33877,2018,11,12,12,354.0,714.0,10457.0,5263.0,305.0,1.0,1111.0,2770.0,6046.0,65.0,100.0,2398.0,281.0,2793.0,72.16
33878,2018,11,12,13,349.0,707.0,10329.0,5249.0,310.0,1.0,1109.0,2512.0,6049.0,63.0,99.0,2053.0,279.0,2967.0,71.95
33879,2018,11,12,14,353.0,705.0,10770.0,5269.0,310.0,1.0,1088.0,4106.0,6046.0,59.0,99.0,1491.0,280.0,3280.0,72.53
33880,2018,11,12,15,351.0,705.0,10891.0,5272.0,311.0,0.0,1080.0,5268.0,6044.0,60.0,99.0,648.0,277.0,3104.0,73.48
33881,2018,11,12,16,358.0,712.0,11269.0,5274.0,309.0,0.0,1104.0,5706.0,6043.0,62.0,100.0,99.0,276.0,3261.0,78.4
33882,2018,11,12,17,358.0,713.0,11555.0,5276.0,310.0,0.0,1120.0,6951.0,6043.0,63.0,101.0,31.0,280.0,3567.0,81.25
33883,2018,11,12,18,357.0,712.0,11518.0,5277.0,308.0,0.0,1123.0,7124.0,6043.0,65.0,102.0,21.0,285.0,3985.0,81.59
33884,2018,11,12,19,354.0,712.0,10958.0,5277.0,309.0,147.0,1135.0,5030.0,6043.0,65.0,103.0,14.0,299.0,4159.0,76.96
33885,2018,11,12,20,353.0,712.0,9651.0,5279.0,313.0,289.0,1081.0,4559.0,6043.0,64.0,101.0,14.0,285.0,4415.0,75.92
33886,2018,11,12,21,360.0,712.0,9397.0,5253.0,310.0,288.0,1070.0,3056.0,6043.0,57.0,101.0,13.0,281.0,4807.0,71.61
33887,2018,11,12,22,362.0,698.0,8311.0,5014.0,303.0,42.0,1053.0,1571.0,6042.0,58.0,101.0,12.0,279.0,4804.0,64.88
33888,2018,11,12,23,371.0,687.0,6923.0,6521.0,274.0,1.0,1345.0,1320.0,5065.0,55.0,88.0,6.0,306.0,1088.0,66.66
33889,2018,11,13,0,380.0,704.0,6008.0,6447.0,270.0,106.0,1311.0,997.0,5064.0,56.0,88.0,6.0,304.0,1121.0,63.57
33890,2018,11,13,1,380.0,689.0,5709.0,5932.0,264.0,156.0,1285.0,873.0,5065.0,56.0,89.0,6.0,302.0,1283.0,60.37
33891,2018,11,13,2,380.0,681.0,5616.0,5505.0,268.0,341.0,1276.0,938.0,5064.0,56.0,91.0,6.0,303.0,1451.0,57.95
33892,2018,11,13,3,381.0,575.0,5875.0,5298.0,266.0,364.0,1276.0,886.0,5065.0,56.0,91.0,6.0,305.0,1573.0,57.16
33893,2018,11,13,4,378.0,621.0,6106.0,5394.0,266.0,347.0,1285.0,822.0,5066.0,56.0,90.0,6.0,303.0,1673.0,56.35
33894,2018,11,13,5,382.0,590.0,7533.0,6095.0,274.0,132.0,1282.0,1151.0,5067.0,56.0,89.0,6.0,305.0,1881.0,66.52
33895,2018,11,13,6,375.0,680.0,9150.0,6368.0,293.0,1.0,1314.0,2243.0,5066.0,58.0,87.0,6.0,305.0,2055.0,71.01
33896,2018,11,13,7,374.0,719.0,10041.0,6308.0,308.0,0.0,1334.0,4294.0,5066.0,62.0,90.0,119.0,306.0,2162.0,74.16
33897,2018,11,13,8,375.0,721.0,10352.0,6353.0,311.0,0.0,1321.0,4919.0,5064.0,63.0,89.0,657.0,304.0,2286.0,74.44
33898,2018,11,13,9,371.0,720.0,10370.0,6466.0,293.0,1.0,1316.0,2991.0,5066.0,66.0,89.0,1208.0,314.0,2343.0,72.31
33899,2018,11,13,10,374.0,720.0,10045.0,6494.0,286.0,1.0,1299.0,2730.0,5064.0,67.0,89.0,1716.0,315.0,2467.0,72.74
33900,2018,11,13,11,376.0,720.0,10051.0,6567.0,283.0,1.0,1316.0,1972.0,5064.0,63.0,91.0,2066.0,311.0,2604.0,70.83
33901,2018,11,13,12,376.0,700.0,10023.0,6540.0,285.0,1.0,1307.0,1771.0,4949.0,63.0,97.0,2220.0,302.0,2669.0,71.45
33902,2018,11,13,13,377.0,658.0,10266.0,5999.0,300.0,1.0,1289.0,2382.0,5066.0,64.0,99.0,2247.0,309.0,2710.0,71.59
33903,2018,11,13,14,371.0,577.0,10488.0,6090.0,310.0,1.0,1273.0,2470.0,5064.0,67.0,100.0,1979.0,312.0,2767.0,72.99
33904,2018,11,13,15,377.0,566.0,10778.0,6096.0,308.0,1.0,1273.0,3060.0,5061.0,66.0,98.0,1409.0,306.0,2868.0,73.61
33905,2018,11,13,16,375.0,565.0,10899.0,6141.0,299.0,1.0,1262.0,4332.0,5058.0,62.0,100.0,545.0,307.0,2976.0,74.82
33906,2018,11,13,17,379.0,565.0,11171.0,6430.0,303.0,0.0,1255.0,6078.0,5058.0,55.0,100.0,58.0,310.0,3243.0,78.17
33907,2018,11,13,18,379.0,565.0,11389.0,6563.0,304.0,1.0,1286.0,5918.0,5061.0,56.0,96.0,24.0,314.0,3517.0,78.37
33908,2018,11,13,19,378.0,565.0,11400.0,6527.0,301.0,1.0,1291.0,5207.0,5063.0,56.0,97.0,19.0,315.0,3642.0,78.95
33909,2018,11,13,20,376.0,626.0,10635.0,6478.0,300.0,1.0,1268.0,2249.0,5064.0,56.0,94.0,19.0,315.0,3692.0,73.23
33910,2018,11,13,21,382.0,656.0,9624.0,6212.0,304.0,122.0,1206.0,1323.0,5063.0,56.0,93.0,11.0,307.0,3924.0,70.51
33911,2018,11,13,22,378.0,570.0,7320.0,5909.0,303.0,306.0,1153.0,1219.0,5063.0,56.0,93.0,5.0,299.0,4214.0,63.18
33912,2018,11,13,23,381.0,649.0,5694.0,5888.0,279.0,193.0,1125.0,1145.0,5064.0,56.0,95.0,5.0,298.0,4300.0,63.16
33913,2018,11,14,0,381.0,605.0,5199.0,5161.0,275.0,379.0,1080.0,1146.0,5063.0,56.0,95.0,5.0,297.0,4227.0,57.95
33914,2018,11,14,1,385.0,573.0,5292.0,4576.0,267.0,756.0,1073.0,1171.0,5063.0,56.0,94.0,5.0,299.0,4151.0,54.7
33915,2018,11,14,2,380.0,547.0,5127.0,4235.0,266.0,769.0,1074.0,1176.0,5064.0,56.0,96.0,4.0,305.0,4180.0,52.5
33916,2018,11,14,3,378.0,560.0,5053.0,4221.0,269.0,769.0,1063.0,1215.0,5065.0,56.0,96.0,5.0,312.0,4184.0,52.62
33917,2018,11,14,4,377.0,567.0,5359.0,4514.0,269.0,768.0,1081.0,1113.0,5065.0,56.0,95.0,5.0,311.0,4564.0,53.67
33918,2018,11,14,5,376.0,659.0,7305.0,5348.0,271.0,384.0,1114.0,1444.0,5063.0,57.0,94.0,5.0,308.0,4770.0,63.12
33919,2018,11,14,6,374.0,688.0,8183.0,5993.0,281.0,6.0,1171.0,1884.0,5064.0,61.0,95.0,4.0,314.0,4974.0,70.03
33920,2018,11,14,7,383.0,720.0,9091.0,6193.0,288.0,1.0,1193.0,2445.0,5064.0,61.0,95.0,87.0,316.0,5035.0,72.4
33921,2018,11,14,8,379.0,722.0,9556.0,6286.0,292.0,1.0,1249.0,2892.0,5065.0,59.0,94.0,575.0,319.0,4814.0,72.51
33922,2018,11,14,9,378.0,722.0,9807.0,6347.0,291.0,1.0,1241.0,2439.0,5064.0,59.0,98.0,1208.0,319.0,4664.0,71.62
33923,2018,11,14,10,358.0,720.0,10039.0,6413.0,290.0,1.0,1247.0,2189.0,5064.0,57.0,99.0,1808.0,316.0,4480.0,70.0
